Prefix,HCL_component,Traits,Models,Predictive_ability
PriFlor,L,PriFlor.L,BRR,0.633
PriFlor,L,PriFlor.L,BRR,0.655
PriFlor,L,PriFlor.L,BRR,0.418
PriFlor,L,PriFlor.L,BRR,0.675
PriFlor,L,PriFlor.L,BRR,0.568
PriFlor,L,PriFlor.L,BRR,0.805
PriFlor,L,PriFlor.L,BRR,0.575
PriFlor,L,PriFlor.L,BRR,0.625
PriFlor,L,PriFlor.L,BRR,0.697
PriFlor,L,PriFlor.L,GBLUP,0.702
PriFlor,L,PriFlor.L,GBLUP,0.753
PriFlor,L,PriFlor.L,GBLUP,0.534
PriFlor,L,PriFlor.L,GBLUP,0.655
PriFlor,L,PriFlor.L,GBLUP,0.655
PriFlor,L,PriFlor.L,GBLUP,0.512
PriFlor,L,PriFlor.L,GBLUP,0.58
PriFlor,L,PriFlor.L,GBLUP,0.713
PriFlor,L,PriFlor.L,GBLUP,0.498
PriFlor,L,PriFlor.L,GBLUP,0.784
PriFlor,L,PriFlor.L,GBLUP,0.704
PriFlor,L,PriFlor.L,GBLUP,0.583
PriFlor,L,PriFlor.L,GBLUP,0.496
PriFlor,L,PriFlor.L,GBLUP,0.728
PriFlor,L,PriFlor.L,GBLUP,0.62
PriFlor,L,PriFlor.L,GBLUP,0.728
PriFlor,L,PriFlor.L,GBLUP,0.691
PriFlor,L,PriFlor.L,GBLUP,0.663
PriFlor,L,PriFlor.L,GBLUP,0.451
PriFlor,L,PriFlor.L,GBLUP,0.718
PriFlor,L,PriFlor.L,GBLUP,0.427
PriFlor,L,PriFlor.L,GBLUP,0.709
PriFlor,L,PriFlor.L,GBLUP,0.69
PriFlor,L,PriFlor.L,GBLUP,0.779
PriFlor,L,PriFlor.L,GBLUP,0.506
PriFlor,L,PriFlor.L,EGBLUP,0.704
PriFlor,L,PriFlor.L,EGBLUP,0.707
PriFlor,L,PriFlor.L,EGBLUP,0.578
PriFlor,L,PriFlor.L,EGBLUP,0.539
PriFlor,L,PriFlor.L,EGBLUP,0.582
PriFlor,L,PriFlor.L,EGBLUP,0.672
PriFlor,L,PriFlor.L,EGBLUP,0.544
PriFlor,L,PriFlor.L,EGBLUP,0.726
PriFlor,L,PriFlor.L,EGBLUP,0.812
PriFlor,L,PriFlor.L,EGBLUP,0.521
PriFlor,L,PriFlor.L,EGBLUP,0.699
PriFlor,L,PriFlor.L,EGBLUP,0.692
PriFlor,L,PriFlor.L,EGBLUP,0.749
PriFlor,L,PriFlor.L,EGBLUP,0.727
PriFlor,L,PriFlor.L,EGBLUP,0.476
PriFlor,L,PriFlor.L,EGBLUP,0.662
PriFlor,L,PriFlor.L,EGBLUP,0.673
PriFlor,L,PriFlor.L,EGBLUP,0.736
PriFlor,L,PriFlor.L,EGBLUP,0.776
PriFlor,L,PriFlor.L,EGBLUP,0.314
PriFlor,L,PriFlor.L,EGBLUP,0.529
PriFlor,L,PriFlor.L,EGBLUP,0.795
PriFlor,L,PriFlor.L,EGBLUP,0.594
PriFlor,L,PriFlor.L,EGBLUP,0.635
PriFlor,L,PriFlor.L,EGBLUP,0.715
PriFlor,L,PriFlor.L,RKHS,0.518
PriFlor,L,PriFlor.L,RKHS,0.81
PriFlor,L,PriFlor.L,RKHS,0.572
PriFlor,L,PriFlor.L,RKHS,0.744
PriFlor,L,PriFlor.L,RKHS,0.696
PriFlor,L,PriFlor.L,RKHS,0.672
PriFlor,L,PriFlor.L,RKHS,0.607
PriFlor,L,PriFlor.L,RKHS,0.483
PriFlor,L,PriFlor.L,RKHS,0.637
PriFlor,L,PriFlor.L,RKHS,0.711
PriFlor,L,PriFlor.L,RKHS,0.637
PriFlor,L,PriFlor.L,RKHS,0.817
PriFlor,L,PriFlor.L,RKHS,0.625
PriFlor,L,PriFlor.L,RKHS,0.422
PriFlor,L,PriFlor.L,RKHS,0.688
PriFlor,L,PriFlor.L,RKHS,0.754
PriFlor,L,PriFlor.L,RKHS,0.664
PriFlor,L,PriFlor.L,RKHS,0.467
PriFlor,L,PriFlor.L,RKHS,0.675
PriFlor,L,PriFlor.L,RKHS,0.703
PriFlor,L,PriFlor.L,RKHS,0.662
PriFlor,L,PriFlor.L,RKHS,0.708
PriFlor,L,PriFlor.L,RKHS,0.512
PriFlor,L,PriFlor.L,RKHS,0.773
PriFlor,L,PriFlor.L,RKHS,0.68
PriFlor,L,PriFlor.L,Lasso,0.381
PriFlor,L,PriFlor.L,Lasso,0.634
PriFlor,L,PriFlor.L,Lasso,0.725
PriFlor,L,PriFlor.L,Lasso,0.533
PriFlor,L,PriFlor.L,Lasso,0.691
PriFlor,L,PriFlor.L,Lasso,0.662
PriFlor,L,PriFlor.L,Lasso,0.562
PriFlor,L,PriFlor.L,Lasso,0.71
PriFlor,L,PriFlor.L,Lasso,0.48
PriFlor,L,PriFlor.L,Lasso,0.578
PriFlor,L,PriFlor.L,Lasso,0.453
PriFlor,L,PriFlor.L,Lasso,0.663
PriFlor,L,PriFlor.L,Lasso,0.63
PriFlor,L,PriFlor.L,Lasso,0.633
PriFlor,L,PriFlor.L,Lasso,0.736
PriFlor,L,PriFlor.L,Lasso,0.602
PriFlor,L,PriFlor.L,Lasso,0.737
PriFlor,L,PriFlor.L,Lasso,0.564
PriFlor,L,PriFlor.L,Lasso,0.515
PriFlor,L,PriFlor.L,Lasso,0.77
PriFlor,L,PriFlor.L,Lasso,0.67
PriFlor,L,PriFlor.L,Lasso,0.666
PriFlor,L,PriFlor.L,Lasso,0.507
PriFlor,L,PriFlor.L,Lasso,0.63
PriFlor,L,PriFlor.L,Lasso,0.691
PriFlor,L,PriFlor.L,RR,0.726
PriFlor,L,PriFlor.L,RR,0.581
PriFlor,L,PriFlor.L,RR,0.625
PriFlor,L,PriFlor.L,RR,0.745
PriFlor,L,PriFlor.L,RR,0.656
PriFlor,L,PriFlor.L,RR,0.76
PriFlor,L,PriFlor.L,RR,0.654
PriFlor,L,PriFlor.L,RR,0.641
PriFlor,L,PriFlor.L,RR,0.562
PriFlor,L,PriFlor.L,RR,0.74
PriFlor,L,PriFlor.L,RR,0.527
PriFlor,L,PriFlor.L,RR,0.72
PriFlor,L,PriFlor.L,RR,0.64
PriFlor,L,PriFlor.L,RR,0.759
PriFlor,L,PriFlor.L,RR,0.671
PriFlor,L,PriFlor.L,RR,0.546
PriFlor,L,PriFlor.L,RR,0.687
PriFlor,L,PriFlor.L,RR,0.739
PriFlor,L,PriFlor.L,RR,0.744
PriFlor,L,PriFlor.L,RR,0.629
PriFlor,L,PriFlor.L,RR,0.626
PriFlor,L,PriFlor.L,RR,0.774
PriFlor,L,PriFlor.L,RR,0.764
PriFlor,L,PriFlor.L,RR,0.545
PriFlor,L,PriFlor.L,RR,0.571
PriFlor,L,PriFlor.L,SVM,0.69
PriFlor,L,PriFlor.L,SVM,0.593
PriFlor,L,PriFlor.L,SVM,0.676
PriFlor,L,PriFlor.L,SVM,0.642
PriFlor,L,PriFlor.L,SVM,0.701
PriFlor,L,PriFlor.L,SVM,0.625
PriFlor,L,PriFlor.L,SVM,0.387
PriFlor,L,PriFlor.L,SVM,0.713
PriFlor,L,PriFlor.L,SVM,0.753
PriFlor,L,PriFlor.L,SVM,0.642
PriFlor,L,PriFlor.L,SVM,0.74
PriFlor,L,PriFlor.L,SVM,0.508
PriFlor,L,PriFlor.L,SVM,0.766
PriFlor,L,PriFlor.L,SVM,0.551
PriFlor,L,PriFlor.L,SVM,0.646
PriFlor,L,PriFlor.L,SVM,0.697
PriFlor,L,PriFlor.L,SVM,0.647
PriFlor,L,PriFlor.L,SVM,0.685
PriFlor,L,PriFlor.L,SVM,0.601
PriFlor,L,PriFlor.L,SVM,0.717
PriFlor,L,PriFlor.L,SVM,0.414
PriFlor,L,PriFlor.L,SVM,0.686
PriFlor,L,PriFlor.L,SVM,0.752
PriFlor,L,PriFlor.L,SVM,0.643
PriFlor,L,PriFlor.L,SVM,0.601
PriFlor,L,PriFlor.L,RF,0.573
PriFlor,L,PriFlor.L,RF,0.615
PriFlor,L,PriFlor.L,RF,0.703
PriFlor,L,PriFlor.L,RF,0.643
PriFlor,L,PriFlor.L,RF,0.513
PriFlor,L,PriFlor.L,RF,0.567
PriFlor,L,PriFlor.L,RF,0.773
PriFlor,L,PriFlor.L,RF,0.633
PriFlor,L,PriFlor.L,RF,0.634
PriFlor,L,PriFlor.L,RF,0.566
PriFlor,L,PriFlor.L,RF,0.509
PriFlor,L,PriFlor.L,RF,0.558
PriFlor,L,PriFlor.L,RF,0.691
PriFlor,L,PriFlor.L,RF,0.745
PriFlor,L,PriFlor.L,RF,0.683
PriFlor,L,PriFlor.L,RF,0.494
PriFlor,L,PriFlor.L,RF,0.739
PriFlor,L,PriFlor.L,RF,0.652
PriFlor,L,PriFlor.L,RF,0.658
PriFlor,L,PriFlor.L,RF,0.717
PriFlor,L,PriFlor.L,RF,0.675
PriFlor,L,PriFlor.L,RF,0.622
PriFlor,L,PriFlor.L,RF,0.49
PriFlor,L,PriFlor.L,RF,0.743
PriFlor,L,PriFlor.L,RF,0.571
PriTuber,C,PriTuber.C,BA,0.486
PriTuber,C,PriTuber.C,BA,0.518
PriTuber,C,PriTuber.C,BA,0.563
PriTuber,C,PriTuber.C,BA,0.384
PriTuber,C,PriTuber.C,BA,0.521
PriTuber,C,PriTuber.C,BA,0.376
PriTuber,C,PriTuber.C,BA,0.502
PriTuber,C,PriTuber.C,BA,0.54
PriTuber,C,PriTuber.C,BA,0.511
PriTuber,C,PriTuber.C,BA,0.616
PriTuber,C,PriTuber.C,BA,0.534
PriTuber,C,PriTuber.C,BA,0.61
PriTuber,C,PriTuber.C,BA,0.585
PriTuber,C,PriTuber.C,BA,0.367
PriTuber,C,PriTuber.C,BA,0.413
PriTuber,C,PriTuber.C,BA,0.442
PriTuber,C,PriTuber.C,BA,0.492
PriTuber,C,PriTuber.C,BA,0.621
PriTuber,C,PriTuber.C,BA,0.464
PriTuber,C,PriTuber.C,BA,0.555
PriTuber,C,PriTuber.C,BA,0.493
PriTuber,C,PriTuber.C,BA,0.517
PriTuber,C,PriTuber.C,BA,0.46
PriTuber,C,PriTuber.C,BA,0.558
PriTuber,C,PriTuber.C,BA,0.479
PriTuber,C,PriTuber.C,BB,0.514
PriTuber,C,PriTuber.C,BB,0.449
PriTuber,C,PriTuber.C,BB,0.521
PriTuber,C,PriTuber.C,BB,0.471
PriTuber,C,PriTuber.C,BB,0.564
PriTuber,C,PriTuber.C,BB,0.406
PriTuber,C,PriTuber.C,BB,0.563
PriTuber,C,PriTuber.C,BB,0.442
PriTuber,C,PriTuber.C,BB,0.484
PriTuber,C,PriTuber.C,BB,0.421
PriTuber,C,PriTuber.C,BB,0.486
PriTuber,C,PriTuber.C,BB,0.573
PriTuber,C,PriTuber.C,BB,0.415
PriTuber,C,PriTuber.C,BB,0.577
PriTuber,C,PriTuber.C,BB,0.495
PriTuber,C,PriTuber.C,BB,0.289
PriTuber,C,PriTuber.C,BB,0.409
PriTuber,C,PriTuber.C,BB,0.617
PriTuber,C,PriTuber.C,BB,0.512
PriTuber,C,PriTuber.C,BB,0.574
PriTuber,C,PriTuber.C,BB,0.36
PriTuber,C,PriTuber.C,BB,0.37
PriTuber,C,PriTuber.C,BB,0.555
PriTuber,C,PriTuber.C,BB,0.674
PriTuber,C,PriTuber.C,BB,0.408
PriTuber,C,PriTuber.C,BC,0.552
PriTuber,C,PriTuber.C,BC,0.47
PriTuber,C,PriTuber.C,BC,0.454
PriTuber,C,PriTuber.C,BC,0.587
PriTuber,C,PriTuber.C,BC,0.453
PriTuber,C,PriTuber.C,BC,0.485
PriTuber,C,PriTuber.C,BC,0.534
PriTuber,C,PriTuber.C,BC,0.678
PriTuber,C,PriTuber.C,BC,0.455
PriTuber,C,PriTuber.C,BC,0.394
PriTuber,C,PriTuber.C,BC,0.735
PriTuber,C,PriTuber.C,BC,0.499
PriTuber,C,PriTuber.C,BC,0.361
PriTuber,C,PriTuber.C,BC,0.336
PriTuber,C,PriTuber.C,BC,0.464
PriTuber,C,PriTuber.C,BC,0.539
PriTuber,C,PriTuber.C,BC,0.427
PriTuber,C,PriTuber.C,BC,0.564
PriTuber,C,PriTuber.C,BC,0.455
PriTuber,C,PriTuber.C,BC,0.47
PriTuber,C,PriTuber.C,BC,0.424
PriTuber,C,PriTuber.C,BC,0.554
PriTuber,C,PriTuber.C,BC,0.562
PriTuber,C,PriTuber.C,BC,0.5
PriTuber,C,PriTuber.C,BC,0.496
PriTuber,C,PriTuber.C,BL,0.404
PriTuber,C,PriTuber.C,BL,0.512
PriTuber,C,PriTuber.C,BL,0.545
PriTuber,C,PriTuber.C,BL,0.478
PriTuber,C,PriTuber.C,BL,0.696
PriTuber,C,PriTuber.C,BL,0.45
PriTuber,C,PriTuber.C,BL,0.481
PriTuber,C,PriTuber.C,BL,0.558
PriTuber,C,PriTuber.C,BL,0.54
PriTuber,C,PriTuber.C,BL,0.596
PriTuber,C,PriTuber.C,BL,0.361
PriTuber,C,PriTuber.C,BL,0.485
PriTuber,C,PriTuber.C,BL,0.505
PriTuber,C,PriTuber.C,BL,0.642
PriTuber,C,PriTuber.C,BL,0.554
PriTuber,C,PriTuber.C,BL,0.609
PriTuber,C,PriTuber.C,BL,0.434
PriTuber,C,PriTuber.C,BL,0.571
PriTuber,C,PriTuber.C,BL,0.373
PriTuber,C,PriTuber.C,BL,0.564
PriTuber,C,PriTuber.C,BL,0.625
PriTuber,C,PriTuber.C,BL,0.49
PriTuber,C,PriTuber.C,BL,0.52
PriTuber,C,PriTuber.C,BL,0.49
PriTuber,C,PriTuber.C,BL,0.491
PriTuber,C,PriTuber.C,BRR,0.552
PriTuber,C,PriTuber.C,BRR,0.48
PriTuber,C,PriTuber.C,BRR,0.218
PriTuber,C,PriTuber.C,BRR,0.582
PriTuber,C,PriTuber.C,BRR,0.64
PriTuber,C,PriTuber.C,BRR,0.513
PriTuber,C,PriTuber.C,BRR,0.528
PriTuber,C,PriTuber.C,BRR,0.711
PriTuber,C,PriTuber.C,BRR,0.46
PriTuber,C,PriTuber.C,BRR,0.492
PriTuber,C,PriTuber.C,BRR,0.54
PriTuber,C,PriTuber.C,BRR,0.505
PriTuber,C,PriTuber.C,BRR,0.457
PriTuber,C,PriTuber.C,BRR,0.538
PriTuber,C,PriTuber.C,BRR,0.636
PriTuber,C,PriTuber.C,BRR,0.383
PriTuber,C,PriTuber.C,BRR,0.556
PriTuber,C,PriTuber.C,BRR,0.52
PriTuber,C,PriTuber.C,BRR,0.54
PriTuber,C,PriTuber.C,BRR,0.497
PriTuber,C,PriTuber.C,BRR,0.417
PriTuber,C,PriTuber.C,BRR,0.62
PriTuber,C,PriTuber.C,BRR,0.467
PriTuber,C,PriTuber.C,BRR,0.624
PriTuber,C,PriTuber.C,BRR,0.41
PriTuber,C,PriTuber.C,GBLUP,0.43
PriTuber,C,PriTuber.C,GBLUP,0.65
PriTuber,C,PriTuber.C,GBLUP,0.568
PriTuber,C,PriTuber.C,GBLUP,0.484
PriTuber,C,PriTuber.C,GBLUP,0.391
PriTuber,C,PriTuber.C,GBLUP,0.415
PriTuber,C,PriTuber.C,GBLUP,0.53
PriTuber,C,PriTuber.C,GBLUP,0.525
PriTuber,C,PriTuber.C,GBLUP,0.676
PriTuber,C,PriTuber.C,GBLUP,0.489
PriTuber,C,PriTuber.C,GBLUP,0.389
PriTuber,C,PriTuber.C,GBLUP,0.5
PriTuber,C,PriTuber.C,GBLUP,0.501
PriTuber,C,PriTuber.C,GBLUP,0.644
PriTuber,C,PriTuber.C,GBLUP,0.366
PriTuber,C,PriTuber.C,GBLUP,0.673
PriTuber,C,PriTuber.C,GBLUP,0.51
PriTuber,C,PriTuber.C,GBLUP,0.322
PriTuber,C,PriTuber.C,GBLUP,0.384
PriTuber,C,PriTuber.C,GBLUP,0.512
PriTuber,C,PriTuber.C,GBLUP,0.605
PriTuber,C,PriTuber.C,GBLUP,0.426
PriTuber,C,PriTuber.C,GBLUP,0.557
PriTuber,C,PriTuber.C,GBLUP,0.486
PriTuber,C,PriTuber.C,GBLUP,0.57
PriTuber,C,PriTuber.C,EGBLUP,0.566
PriTuber,C,PriTuber.C,EGBLUP,0.52
PriTuber,C,PriTuber.C,EGBLUP,0.527
PriTuber,C,PriTuber.C,EGBLUP,0.546
PriTuber,C,PriTuber.C,EGBLUP,0.438
PriTuber,C,PriTuber.C,EGBLUP,0.557
PriTuber,C,PriTuber.C,EGBLUP,0.462
PriTuber,C,PriTuber.C,EGBLUP,0.559
PriTuber,C,PriTuber.C,EGBLUP,0.491
PriTuber,C,PriTuber.C,EGBLUP,0.603
PriTuber,C,PriTuber.C,EGBLUP,0.519
PriTuber,C,PriTuber.C,EGBLUP,0.547
PriTuber,C,PriTuber.C,EGBLUP,0.52
PriTuber,C,PriTuber.C,EGBLUP,0.501
PriTuber,C,PriTuber.C,EGBLUP,0.478
PriTuber,C,PriTuber.C,EGBLUP,0.444
PriTuber,C,PriTuber.C,EGBLUP,0.373
PriTuber,C,PriTuber.C,EGBLUP,0.62
PriTuber,C,PriTuber.C,EGBLUP,0.622
PriTuber,C,PriTuber.C,EGBLUP,0.475
PriTuber,C,PriTuber.C,EGBLUP,0.451
PriTuber,C,PriTuber.C,EGBLUP,0.492
PriTuber,C,PriTuber.C,EGBLUP,0.541
PriTuber,C,PriTuber.C,EGBLUP,0.634
PriTuber,C,PriTuber.C,EGBLUP,0.414
PriTuber,C,PriTuber.C,RKHS,0.565
PriTuber,C,PriTuber.C,RKHS,0.507
PriTuber,C,PriTuber.C,RKHS,0.495
PriTuber,C,PriTuber.C,RKHS,0.58
PriTuber,C,PriTuber.C,RKHS,0.483
PriTuber,C,PriTuber.C,RKHS,0.652
PriTuber,C,PriTuber.C,RKHS,0.333
PriTuber,C,PriTuber.C,RKHS,0.509
PriTuber,C,PriTuber.C,RKHS,0.5
PriTuber,C,PriTuber.C,RKHS,0.522
PriTuber,C,PriTuber.C,RKHS,0.607
PriTuber,C,PriTuber.C,RKHS,0.53
PriTuber,C,PriTuber.C,RKHS,0.592
PriTuber,C,PriTuber.C,RKHS,0.552
PriTuber,C,PriTuber.C,RKHS,0.42
PriTuber,C,PriTuber.C,RKHS,0.494
PriTuber,C,PriTuber.C,RKHS,0.578
PriTuber,C,PriTuber.C,RKHS,0.505
PriTuber,C,PriTuber.C,RKHS,0.592
PriTuber,C,PriTuber.C,RKHS,0.561
PriTuber,C,PriTuber.C,RKHS,0.533
PriTuber,C,PriTuber.C,RKHS,0.437
PriTuber,C,PriTuber.C,RKHS,0.493
PriTuber,C,PriTuber.C,RKHS,0.512
PriTuber,C,PriTuber.C,RKHS,0.632
PriTuber,C,PriTuber.C,Lasso,0.24
PriTuber,C,PriTuber.C,Lasso,0.531
PriTuber,C,PriTuber.C,Lasso,0.515
PriTuber,C,PriTuber.C,Lasso,0.27
PriTuber,C,PriTuber.C,Lasso,0.471
PriTuber,C,PriTuber.C,Lasso,0.272
PriTuber,C,PriTuber.C,Lasso,0.584
PriTuber,C,PriTuber.C,Lasso,0.465
PriTuber,C,PriTuber.C,Lasso,0.444
PriTuber,C,PriTuber.C,Lasso,0.381
PriTuber,C,PriTuber.C,Lasso,0.498
PriTuber,C,PriTuber.C,Lasso,0.471
PriTuber,C,PriTuber.C,Lasso,0.474
PriTuber,C,PriTuber.C,Lasso,0.486
PriTuber,C,PriTuber.C,Lasso,0.415
PriTuber,C,PriTuber.C,Lasso,0.476
PriTuber,C,PriTuber.C,Lasso,0.605
PriTuber,C,PriTuber.C,Lasso,0.435
PriTuber,C,PriTuber.C,Lasso,0.402
PriTuber,C,PriTuber.C,Lasso,0.444
PriTuber,C,PriTuber.C,Lasso,0.573
PriTuber,C,PriTuber.C,Lasso,0.632
PriTuber,C,PriTuber.C,Lasso,0.402
PriTuber,C,PriTuber.C,Lasso,0.361
PriTuber,C,PriTuber.C,Lasso,0.475
PriTuber,C,PriTuber.C,RR,0.589
PriTuber,C,PriTuber.C,RR,0.594
PriTuber,C,PriTuber.C,RR,0.354
PriTuber,C,PriTuber.C,RR,0.474
PriTuber,C,PriTuber.C,RR,0.551
PriTuber,C,PriTuber.C,RR,0.497
PriTuber,C,PriTuber.C,RR,0.478
PriTuber,C,PriTuber.C,RR,0.472
PriTuber,C,PriTuber.C,RR,0.509
PriTuber,C,PriTuber.C,RR,0.598
PriTuber,C,PriTuber.C,RR,0.553
PriTuber,C,PriTuber.C,RR,0.51
PriTuber,C,PriTuber.C,RR,0.63
PriTuber,C,PriTuber.C,RR,0.477
PriTuber,C,PriTuber.C,RR,0.418
PriTuber,C,PriTuber.C,RR,0.501
PriTuber,C,PriTuber.C,RR,0.4
PriTuber,C,PriTuber.C,RR,0.485
PriTuber,C,PriTuber.C,RR,0.654
PriTuber,C,PriTuber.C,RR,0.569
PriTuber,C,PriTuber.C,RR,0.557
PriTuber,C,PriTuber.C,RR,0.619
PriTuber,C,PriTuber.C,RR,0.509
PriTuber,C,PriTuber.C,RR,0.398
PriTuber,C,PriTuber.C,RR,0.564
PriTuber,C,PriTuber.C,SVM,0.396
PriTuber,C,PriTuber.C,SVM,0.554
PriTuber,C,PriTuber.C,SVM,0.6
PriTuber,C,PriTuber.C,SVM,0.51
PriTuber,C,PriTuber.C,SVM,0.669
PriTuber,C,PriTuber.C,SVM,0.599
PriTuber,C,PriTuber.C,SVM,0.423
PriTuber,C,PriTuber.C,SVM,0.528
PriTuber,C,PriTuber.C,SVM,0.586
PriTuber,C,PriTuber.C,SVM,0.447
PriTuber,C,PriTuber.C,SVM,0.695
PriTuber,C,PriTuber.C,SVM,0.555
PriTuber,C,PriTuber.C,SVM,0.349
PriTuber,C,PriTuber.C,SVM,0.53
PriTuber,C,PriTuber.C,SVM,0.554
PriTuber,C,PriTuber.C,SVM,0.548
PriTuber,C,PriTuber.C,SVM,0.511
PriTuber,C,PriTuber.C,SVM,0.663
PriTuber,C,PriTuber.C,SVM,0.578
PriTuber,C,PriTuber.C,SVM,0.427
PriTuber,C,PriTuber.C,SVM,0.637
PriTuber,C,PriTuber.C,SVM,0.531
PriTuber,C,PriTuber.C,SVM,0.511
PriTuber,C,PriTuber.C,SVM,0.529
PriTuber,C,PriTuber.C,SVM,0.524
PriTuber,C,PriTuber.C,RF,0.632
PriTuber,C,PriTuber.C,RF,0.468
PriTuber,C,PriTuber.C,RF,0.547
PriTuber,C,PriTuber.C,RF,0.443
PriTuber,C,PriTuber.C,RF,0.475
PriTuber,C,PriTuber.C,RF,0.47
PriTuber,C,PriTuber.C,RF,0.61
PriTuber,C,PriTuber.C,RF,0.509
PriTuber,C,PriTuber.C,RF,0.544
PriTuber,C,PriTuber.C,RF,0.483
PriTuber,C,PriTuber.C,RF,0.651
PriTuber,C,PriTuber.C,RF,0.49
PriTuber,C,PriTuber.C,RF,0.451
PriTuber,C,PriTuber.C,RF,0.56
PriTuber,C,PriTuber.C,RF,0.432
PriTuber,C,PriTuber.C,RF,0.432
PriTuber,C,PriTuber.C,RF,0.588
PriTuber,C,PriTuber.C,RF,0.592
PriTuber,C,PriTuber.C,RF,0.527
PriTuber,C,PriTuber.C,RF,0.49
PriTuber,C,PriTuber.C,RF,0.379
PriTuber,C,PriTuber.C,RF,0.572
PriTuber,C,PriTuber.C,RF,0.676
PriTuber,C,PriTuber.C,RF,0.519
PriTuber,C,PriTuber.C,RF,0.537
PriTuber,H,PriTuber.H,BA,0.388
PriTuber,H,PriTuber.H,BA,0.308
PriTuber,H,PriTuber.H,BA,0.412
PriTuber,H,PriTuber.H,BA,0.487
PriTuber,H,PriTuber.H,BA,0.371
PriTuber,H,PriTuber.H,BA,0.364
PriTuber,H,PriTuber.H,BA,0.269
PriTuber,H,PriTuber.H,BA,0.537
PriTuber,H,PriTuber.H,BA,0.412
PriTuber,H,PriTuber.H,BA,0.327
PriTuber,H,PriTuber.H,BA,0.452
PriTuber,H,PriTuber.H,BA,0.259
PriTuber,H,PriTuber.H,BA,0.391
PriTuber,H,PriTuber.H,BA,0.43
PriTuber,H,PriTuber.H,BA,0.403
PriTuber,H,PriTuber.H,BA,0.283
PriTuber,H,PriTuber.H,BA,0.393
PriTuber,H,PriTuber.H,BA,0.497
PriTuber,H,PriTuber.H,BA,0.398
PriTuber,H,PriTuber.H,BA,0.533
PriTuber,H,PriTuber.H,BA,0.475
PriTuber,H,PriTuber.H,BA,0.316
PriTuber,H,PriTuber.H,BA,0.282
PriTuber,H,PriTuber.H,BA,0.35
PriTuber,H,PriTuber.H,BA,0.443
PriTuber,H,PriTuber.H,BB,0.388
PriTuber,H,PriTuber.H,BB,0.337
PriTuber,H,PriTuber.H,BB,0.299
PriTuber,H,PriTuber.H,BB,0.575
PriTuber,H,PriTuber.H,BB,0.346
PriTuber,H,PriTuber.H,BB,0.33
PriTuber,H,PriTuber.H,BB,0.387
PriTuber,H,PriTuber.H,BB,0.438
PriTuber,H,PriTuber.H,BB,0.44
PriTuber,H,PriTuber.H,BB,0.404
PriTuber,H,PriTuber.H,BB,0.432
PriTuber,H,PriTuber.H,BB,0.442
PriTuber,H,PriTuber.H,BB,0.359
PriTuber,H,PriTuber.H,BB,0.518
PriTuber,H,PriTuber.H,BB,0.369
PriTuber,H,PriTuber.H,BB,0.28
PriTuber,H,PriTuber.H,BB,0.443
PriTuber,H,PriTuber.H,BB,0.445
PriTuber,H,PriTuber.H,BB,0.35
PriTuber,H,PriTuber.H,BB,0.347
PriTuber,H,PriTuber.H,BB,0.393
PriTuber,H,PriTuber.H,BB,0.42
PriTuber,H,PriTuber.H,BB,0.501
PriTuber,H,PriTuber.H,BB,0.241
PriTuber,H,PriTuber.H,BB,0.324
PriTuber,H,PriTuber.H,BC,0.454
PriTuber,H,PriTuber.H,BC,0.384
PriTuber,H,PriTuber.H,BC,0.351
PriTuber,H,PriTuber.H,BC,0.321
PriTuber,H,PriTuber.H,BC,0.313
PriTuber,H,PriTuber.H,BC,0.427
PriTuber,H,PriTuber.H,BC,0.427
PriTuber,H,PriTuber.H,BC,0.462
PriTuber,H,PriTuber.H,BC,0.258
PriTuber,H,PriTuber.H,BC,0.469
PriTuber,H,PriTuber.H,BC,0.363
PriTuber,H,PriTuber.H,BC,0.341
PriTuber,H,PriTuber.H,BC,0.472
PriTuber,H,PriTuber.H,BC,0.35
PriTuber,H,PriTuber.H,BC,0.452
PriTuber,H,PriTuber.H,BC,0.249
PriTuber,H,PriTuber.H,BC,0.474
PriTuber,H,PriTuber.H,BC,0.432
PriTuber,H,PriTuber.H,BC,0.255
PriTuber,H,PriTuber.H,BC,0.333
PriTuber,H,PriTuber.H,BC,0.322
PriTuber,H,PriTuber.H,BC,0.485
PriTuber,H,PriTuber.H,BC,0.236
PriTuber,H,PriTuber.H,BC,0.327
PriTuber,H,PriTuber.H,BC,0.284
PriTuber,H,PriTuber.H,BL,0.308
PriTuber,H,PriTuber.H,BL,0.532
PriTuber,H,PriTuber.H,BL,0.426
PriTuber,H,PriTuber.H,BL,0.339
PriTuber,H,PriTuber.H,BL,0.329
PriTuber,H,PriTuber.H,BL,0.525
PriTuber,H,PriTuber.H,BL,0.373
PriTuber,H,PriTuber.H,BL,0.208
PriTuber,H,PriTuber.H,BL,0.51
PriTuber,H,PriTuber.H,BL,0.2
PriTuber,H,PriTuber.H,BL,0.438
PriTuber,H,PriTuber.H,BL,0.299
PriTuber,H,PriTuber.H,BL,0.283
PriTuber,H,PriTuber.H,BL,0.39
PriTuber,H,PriTuber.H,BL,0.368
PriTuber,H,PriTuber.H,BL,0.446
PriTuber,H,PriTuber.H,BL,0.214
PriTuber,H,PriTuber.H,BL,0.307
PriTuber,H,PriTuber.H,BL,0.267
PriTuber,H,PriTuber.H,BL,0.401
PriTuber,H,PriTuber.H,BL,0.318
