"","Prefix","CHL_Components","Traits","Models","Predictive_Ability"
"2818","SCTuberskin","H","SCTuberskin.H","BA",0.015
"2819","SCTuberskin","H","SCTuberskin.H","BA",0.235
"2820","SCTuberskin","H","SCTuberskin.H","BA",0.231
"2821","SCTuberskin","H","SCTuberskin.H","BA",0
"2822","SCTuberskin","H","SCTuberskin.H","BA",-0.096
"2823","SCTuberskin","H","SCTuberskin.H","BA",0.203
"2824","SCTuberskin","H","SCTuberskin.H","BA",0.221
"2825","SCTuberskin","H","SCTuberskin.H","BA",0.126
"2826","SCTuberskin","H","SCTuberskin.H","BB",0.134
"2827","SCTuberskin","H","SCTuberskin.H","BB",-0.139
"2828","SCTuberskin","H","SCTuberskin.H","BB",0.24
"2829","SCTuberskin","H","SCTuberskin.H","BB",0.099
"2830","SCTuberskin","H","SCTuberskin.H","BB",0.136
"2831","SCTuberskin","H","SCTuberskin.H","BB",0.153
"2832","SCTuberskin","H","SCTuberskin.H","BB",0.164
"2833","SCTuberskin","H","SCTuberskin.H","BB",0.256
"2834","SCTuberskin","H","SCTuberskin.H","BB",0.081
"2835","SCTuberskin","H","SCTuberskin.H","BB",0.071
"2836","SCTuberskin","H","SCTuberskin.H","BB",-0.008
"2837","SCTuberskin","H","SCTuberskin.H","BB",0.116
"2838","SCTuberskin","H","SCTuberskin.H","BB",0.239
"2839","SCTuberskin","H","SCTuberskin.H","BB",0.181
"2840","SCTuberskin","H","SCTuberskin.H","BB",0.062
"2841","SCTuberskin","H","SCTuberskin.H","BB",-0.108
"2842","SCTuberskin","H","SCTuberskin.H","BB",0.246
"2843","SCTuberskin","H","SCTuberskin.H","BB",0.145
"2844","SCTuberskin","H","SCTuberskin.H","BB",0.14
"2845","SCTuberskin","H","SCTuberskin.H","BB",0.115
"2846","SCTuberskin","H","SCTuberskin.H","BB",0.025
"2847","SCTuberskin","H","SCTuberskin.H","BB",0.061
"2848","SCTuberskin","H","SCTuberskin.H","BB",0.166
"2849","SCTuberskin","H","SCTuberskin.H","BB",0.092
"2850","SCTuberskin","H","SCTuberskin.H","BB",0.257
"2851","SCTuberskin","H","SCTuberskin.H","BC",0.074
"2852","SCTuberskin","H","SCTuberskin.H","BC",0.144
"2853","SCTuberskin","H","SCTuberskin.H","BC",0.144
"2854","SCTuberskin","H","SCTuberskin.H","BC",0.152
"2855","SCTuberskin","H","SCTuberskin.H","BC",0.085
"2856","SCTuberskin","H","SCTuberskin.H","BC",0.249
"2857","SCTuberskin","H","SCTuberskin.H","BC",0.128
"2858","SCTuberskin","H","SCTuberskin.H","BC",0.252
"2859","SCTuberskin","H","SCTuberskin.H","BC",0.106
"2860","SCTuberskin","H","SCTuberskin.H","BC",0.244
"2861","SCTuberskin","H","SCTuberskin.H","BC",0.201
"2862","SCTuberskin","H","SCTuberskin.H","BC",0.196
"2863","SCTuberskin","H","SCTuberskin.H","BC",0.146
"2864","SCTuberskin","H","SCTuberskin.H","BC",0.104
"2865","SCTuberskin","H","SCTuberskin.H","BC",0.116
"2866","SCTuberskin","H","SCTuberskin.H","BC",0.263
"2867","SCTuberskin","H","SCTuberskin.H","BC",-0.033
"2868","SCTuberskin","H","SCTuberskin.H","BC",0.13
"2869","SCTuberskin","H","SCTuberskin.H","BC",0.291
"2870","SCTuberskin","H","SCTuberskin.H","BC",-0.089
"2871","SCTuberskin","H","SCTuberskin.H","BC",0.087
"2872","SCTuberskin","H","SCTuberskin.H","BC",-0.074
"2873","SCTuberskin","H","SCTuberskin.H","BC",0.162
"2874","SCTuberskin","H","SCTuberskin.H","BC",0.139
"2875","SCTuberskin","H","SCTuberskin.H","BC",0.219
"2876","SCTuberskin","H","SCTuberskin.H","BL",0.099
"2877","SCTuberskin","H","SCTuberskin.H","BL",0.206
"2878","SCTuberskin","H","SCTuberskin.H","BL",0.172
"2879","SCTuberskin","H","SCTuberskin.H","BL",0.279
"2880","SCTuberskin","H","SCTuberskin.H","BL",0.168
"2881","SCTuberskin","H","SCTuberskin.H","BL",0.104
"2882","SCTuberskin","H","SCTuberskin.H","BL",0.052
"2883","SCTuberskin","H","SCTuberskin.H","BL",0.076
"2884","SCTuberskin","H","SCTuberskin.H","BL",0.079
"2885","SCTuberskin","H","SCTuberskin.H","BL",0.073
"2886","SCTuberskin","H","SCTuberskin.H","BL",0.166
"2887","SCTuberskin","H","SCTuberskin.H","BL",-0.054
"2888","SCTuberskin","H","SCTuberskin.H","BL",0.072
"2889","SCTuberskin","H","SCTuberskin.H","BL",0.193
"2890","SCTuberskin","H","SCTuberskin.H","BL",0.165
"2891","SCTuberskin","H","SCTuberskin.H","BL",-0.032
"2892","SCTuberskin","H","SCTuberskin.H","BL",0.217
"2893","SCTuberskin","H","SCTuberskin.H","BL",0.092
"2894","SCTuberskin","H","SCTuberskin.H","BL",0.001
"2895","SCTuberskin","H","SCTuberskin.H","BL",0.08
"2896","SCTuberskin","H","SCTuberskin.H","BL",0.08
"2897","SCTuberskin","H","SCTuberskin.H","BL",0.039
"2898","SCTuberskin","H","SCTuberskin.H","BL",0.108
"2899","SCTuberskin","H","SCTuberskin.H","BL",0.288
"2900","SCTuberskin","H","SCTuberskin.H","BL",0.16
"2901","SCTuberskin","H","SCTuberskin.H","BRR",0.072
"2902","SCTuberskin","H","SCTuberskin.H","BRR",0.158
"2903","SCTuberskin","H","SCTuberskin.H","BRR",0.09
"2904","SCTuberskin","H","SCTuberskin.H","BRR",0.009
"2905","SCTuberskin","H","SCTuberskin.H","BRR",0.018
"2906","SCTuberskin","H","SCTuberskin.H","BRR",0.008
"2907","SCTuberskin","H","SCTuberskin.H","BRR",0.065
"2908","SCTuberskin","H","SCTuberskin.H","BRR",0.148
"2909","SCTuberskin","H","SCTuberskin.H","BRR",0.259
"2910","SCTuberskin","H","SCTuberskin.H","BRR",-0.044
"2911","SCTuberskin","H","SCTuberskin.H","BRR",0.125
"2912","SCTuberskin","H","SCTuberskin.H","BRR",0.152
"2913","SCTuberskin","H","SCTuberskin.H","BRR",0.202
"2914","SCTuberskin","H","SCTuberskin.H","BRR",0.168
"2915","SCTuberskin","H","SCTuberskin.H","BRR",0.193
"2916","SCTuberskin","H","SCTuberskin.H","BRR",0.06
"2917","SCTuberskin","H","SCTuberskin.H","BRR",0.318
"2918","SCTuberskin","H","SCTuberskin.H","BRR",0.208
"2919","SCTuberskin","H","SCTuberskin.H","BRR",0.058
"2920","SCTuberskin","H","SCTuberskin.H","BRR",0.17
"2921","SCTuberskin","H","SCTuberskin.H","BRR",0.045
"2922","SCTuberskin","H","SCTuberskin.H","BRR",0.217
"2923","SCTuberskin","H","SCTuberskin.H","BRR",0.091
"2924","SCTuberskin","H","SCTuberskin.H","BRR",0.114
"2925","SCTuberskin","H","SCTuberskin.H","BRR",0.06
"2926","SCTuberskin","H","SCTuberskin.H","GBLUP",0.192
"2927","SCTuberskin","H","SCTuberskin.H","GBLUP",0.086
"2928","SCTuberskin","H","SCTuberskin.H","GBLUP",0.094
"2929","SCTuberskin","H","SCTuberskin.H","GBLUP",0.076
"2930","SCTuberskin","H","SCTuberskin.H","GBLUP",0.059
"2931","SCTuberskin","H","SCTuberskin.H","GBLUP",0.029
"2932","SCTuberskin","H","SCTuberskin.H","GBLUP",0.053
"2933","SCTuberskin","H","SCTuberskin.H","GBLUP",0.034
"2934","SCTuberskin","H","SCTuberskin.H","GBLUP",0.027
"2935","SCTuberskin","H","SCTuberskin.H","GBLUP",0.022
"2936","SCTuberskin","H","SCTuberskin.H","GBLUP",0.152
"2937","SCTuberskin","H","SCTuberskin.H","GBLUP",0.045
"2938","SCTuberskin","H","SCTuberskin.H","GBLUP",0.102
"2939","SCTuberskin","H","SCTuberskin.H","GBLUP",0.153
"2940","SCTuberskin","H","SCTuberskin.H","GBLUP",0.144
"2941","SCTuberskin","H","SCTuberskin.H","GBLUP",0.069
"2942","SCTuberskin","H","SCTuberskin.H","GBLUP",0.037
"2943","SCTuberskin","H","SCTuberskin.H","GBLUP",0.182
"2944","SCTuberskin","H","SCTuberskin.H","GBLUP",0.182
"2945","SCTuberskin","H","SCTuberskin.H","GBLUP",0.12
"2946","SCTuberskin","H","SCTuberskin.H","GBLUP",-0.087
"2947","SCTuberskin","H","SCTuberskin.H","GBLUP",0.106
"2948","SCTuberskin","H","SCTuberskin.H","GBLUP",0.162
"2949","SCTuberskin","H","SCTuberskin.H","GBLUP",-0.099
"2950","SCTuberskin","H","SCTuberskin.H","GBLUP",0.157
"2951","SCTuberskin","H","SCTuberskin.H","RKHS",0.049
"2952","SCTuberskin","H","SCTuberskin.H","RKHS",-0.073
"2953","SCTuberskin","H","SCTuberskin.H","RKHS",0.312
"2954","SCTuberskin","H","SCTuberskin.H","RKHS",0.14
"2955","SCTuberskin","H","SCTuberskin.H","RKHS",0.111
"2956","SCTuberskin","H","SCTuberskin.H","RKHS",0.055
"2957","SCTuberskin","H","SCTuberskin.H","RKHS",0.125
"2958","SCTuberskin","H","SCTuberskin.H","RKHS",0.008
"2959","SCTuberskin","H","SCTuberskin.H","RKHS",0.075
"2960","SCTuberskin","H","SCTuberskin.H","RKHS",0.078
"2961","SCTuberskin","H","SCTuberskin.H","RKHS",0.108
"2962","SCTuberskin","H","SCTuberskin.H","RKHS",0.129
"2963","SCTuberskin","H","SCTuberskin.H","RKHS",0.215
"2964","SCTuberskin","H","SCTuberskin.H","RKHS",0.021
"2965","SCTuberskin","H","SCTuberskin.H","RKHS",0.135
"2966","SCTuberskin","H","SCTuberskin.H","RKHS",0.161
"2967","SCTuberskin","H","SCTuberskin.H","RKHS",0.025
"2968","SCTuberskin","H","SCTuberskin.H","RKHS",0.259
"2969","SCTuberskin","H","SCTuberskin.H","RKHS",0.087
"2970","SCTuberskin","H","SCTuberskin.H","RKHS",0.011
"2971","SCTuberskin","H","SCTuberskin.H","RKHS",0.182
"2972","SCTuberskin","H","SCTuberskin.H","RKHS",0.18
"2973","SCTuberskin","H","SCTuberskin.H","RKHS",0.056
"2974","SCTuberskin","H","SCTuberskin.H","RKHS",0.051
"2975","SCTuberskin","H","SCTuberskin.H","RKHS",0.27
"2976","SCTuberskin","L","SCTuberskin.L","BA",0.442
"2977","SCTuberskin","L","SCTuberskin.L","BA",0.417
"2978","SCTuberskin","L","SCTuberskin.L","BA",0.122
"2979","SCTuberskin","L","SCTuberskin.L","BA",0.531
"2980","SCTuberskin","L","SCTuberskin.L","BA",0.196
"2981","SCTuberskin","L","SCTuberskin.L","BA",0.352
"2982","SCTuberskin","L","SCTuberskin.L","BA",0.321
"2983","SCTuberskin","L","SCTuberskin.L","BA",0.212
"2984","SCTuberskin","L","SCTuberskin.L","BA",0.414
"2985","SCTuberskin","L","SCTuberskin.L","BA",0.377
"2986","SCTuberskin","L","SCTuberskin.L","BA",0.453
"2987","SCTuberskin","L","SCTuberskin.L","BA",0.415
"2988","SCTuberskin","L","SCTuberskin.L","BA",0.304
"2989","SCTuberskin","L","SCTuberskin.L","BA",0.197
"2990","SCTuberskin","L","SCTuberskin.L","BA",0.301
"2991","SCTuberskin","L","SCTuberskin.L","BA",0.362
"2992","SCTuberskin","L","SCTuberskin.L","BA",0.334
"2993","SCTuberskin","L","SCTuberskin.L","BA",0.461
"2994","SCTuberskin","L","SCTuberskin.L","BA",0.297
"2995","SCTuberskin","L","SCTuberskin.L","BA",0.34
"2996","SCTuberskin","L","SCTuberskin.L","BA",0.284
"2997","SCTuberskin","L","SCTuberskin.L","BA",0.308
"2998","SCTuberskin","L","SCTuberskin.L","BA",0.272
"2999","SCTuberskin","L","SCTuberskin.L","BA",0.364
"3000","SCTuberskin","L","SCTuberskin.L","BA",0.429
"3001","SCTuberskin","L","SCTuberskin.L","BB",0.237
"3002","SCTuberskin","L","SCTuberskin.L","BB",0.307
"3003","SCTuberskin","L","SCTuberskin.L","BB",0.471
"3004","SCTuberskin","L","SCTuberskin.L","BB",0.181
"3005","SCTuberskin","L","SCTuberskin.L","BB",0.247
"3006","SCTuberskin","L","SCTuberskin.L","BB",0.211
"3007","SCTuberskin","L","SCTuberskin.L","BB",0.472
"3008","SCTuberskin","L","SCTuberskin.L","BB",0.252
"3009","SCTuberskin","L","SCTuberskin.L","BB",0.126
"3010","SCTuberskin","L","SCTuberskin.L","BB",0.491
"3011","SCTuberskin","L","SCTuberskin.L","BB",0.275
"3012","SCTuberskin","L","SCTuberskin.L","BB",0.394
"3013","SCTuberskin","L","SCTuberskin.L","BB",0.345
"3014","SCTuberskin","L","SCTuberskin.L","BB",0.338
"3015","SCTuberskin","L","SCTuberskin.L","BB",0.393
"3016","SCTuberskin","L","SCTuberskin.L","BB",0.369
"3017","SCTuberskin","L","SCTuberskin.L","BB",0.324
"3018","SCTuberskin","L","SCTuberskin.L","BB",0.424
"3019","SCTuberskin","L","SCTuberskin.L","BB",0.311
"3020","SCTuberskin","L","SCTuberskin.L","BB",0.208
"3021","SCTuberskin","L","SCTuberskin.L","BB",0.17
"3022","SCTuberskin","L","SCTuberskin.L","BB",0.295
"3023","SCTuberskin","L","SCTuberskin.L","BB",0.327
"3024","SCTuberskin","L","SCTuberskin.L","BB",0.379
"3025","SCTuberskin","L","SCTuberskin.L","BB",0.171
"3026","SCTuberskin","L","SCTuberskin.L","BC",0.306
"3027","SCTuberskin","L","SCTuberskin.L","BC",0.423
"3028","SCTuberskin","L","SCTuberskin.L","BC",0.375
"3029","SCTuberskin","L","SCTuberskin.L","BC",0.451
"3030","SCTuberskin","L","SCTuberskin.L","BC",0.314
"3031","SCTuberskin","L","SCTuberskin.L","BC",0.198
"3032","SCTuberskin","L","SCTuberskin.L","BC",0.289
"3033","SCTuberskin","L","SCTuberskin.L","BC",0.452
"3034","SCTuberskin","L","SCTuberskin.L","BC",0.341
"3035","SCTuberskin","L","SCTuberskin.L","BC",0.552
"3036","SCTuberskin","L","SCTuberskin.L","BC",0.347
"3037","SCTuberskin","L","SCTuberskin.L","BC",0.309
"3038","SCTuberskin","L","SCTuberskin.L","BC",0.169
"3039","SCTuberskin","L","SCTuberskin.L","BC",0.263
"3040","SCTuberskin","L","SCTuberskin.L","BC",0.501
"3041","SCTuberskin","L","SCTuberskin.L","BC",0.39
"3042","SCTuberskin","L","SCTuberskin.L","BC",0.489
"3043","SCTuberskin","L","SCTuberskin.L","BC",0.363
"3044","SCTuberskin","L","SCTuberskin.L","BC",0.25
"3045","SCTuberskin","L","SCTuberskin.L","BC",0.475
"3046","SCTuberskin","L","SCTuberskin.L","BC",0.331
"3047","SCTuberskin","L","SCTuberskin.L","BC",0.443
"3048","SCTuberskin","L","SCTuberskin.L","BC",0.345
"3049","SCTuberskin","L","SCTuberskin.L","BC",0.309
"3050","SCTuberskin","L","SCTuberskin.L","BC",0.377
"3051","SCTuberskin","L","SCTuberskin.L","BL",0.381
"3052","SCTuberskin","L","SCTuberskin.L","BL",0.408
"3053","SCTuberskin","L","SCTuberskin.L","BL",0.334
"3054","SCTuberskin","L","SCTuberskin.L","BL",0.388
"3055","SCTuberskin","L","SCTuberskin.L","BL",0.293
"3056","SCTuberskin","L","SCTuberskin.L","BL",0.272
"3057","SCTuberskin","L","SCTuberskin.L","BL",0.254
"3058","SCTuberskin","L","SCTuberskin.L","BL",0.38
"3059","SCTuberskin","L","SCTuberskin.L","BL",0.395
"3060","SCTuberskin","L","SCTuberskin.L","BL",0.3
"3061","SCTuberskin","L","SCTuberskin.L","BL",0.257
"3062","SCTuberskin","L","SCTuberskin.L","BL",0.385
"3063","SCTuberskin","L","SCTuberskin.L","BL",0.438
"3064","SCTuberskin","L","SCTuberskin.L","BL",0.415
"3065","SCTuberskin","L","SCTuberskin.L","BL",0.215
"3066","SCTuberskin","L","SCTuberskin.L","BL",0.437
"3067","SCTuberskin","L","SCTuberskin.L","BL",0.188
"3068","SCTuberskin","L","SCTuberskin.L","BL",0.248
"3069","SCTuberskin","L","SCTuberskin.L","BL",0.337
"3070","SCTuberskin","L","SCTuberskin.L","BL",0.407
"3071","SCTuberskin","L","SCTuberskin.L","BL",0.298
"3072","SCTuberskin","L","SCTuberskin.L","BL",0.277
"3073","SCTuberskin","L","SCTuberskin.L","BL",0.315
"3074","SCTuberskin","L","SCTuberskin.L","BL",0.319
"3075","SCTuberskin","L","SCTuberskin.L","BL",0.319
"3076","SCTuberskin","L","SCTuberskin.L","BRR",0.252
"3077","SCTuberskin","L","SCTuberskin.L","BRR",0.433
"3078","SCTuberskin","L","SCTuberskin.L","BRR",0.378
"3079","SCTuberskin","L","SCTuberskin.L","BRR",0.476
"3080","SCTuberskin","L","SCTuberskin.L","BRR",0.261
"3081","SCTuberskin","L","SCTuberskin.L","BRR",0.374
"3082","SCTuberskin","L","SCTuberskin.L","BRR",0.428
"3083","SCTuberskin","L","SCTuberskin.L","BRR",0.319
"3084","SCTuberskin","L","SCTuberskin.L","BRR",0.299
"3085","SCTuberskin","L","SCTuberskin.L","BRR",0.521
"3086","SCTuberskin","L","SCTuberskin.L","BRR",0.354
"3087","SCTuberskin","L","SCTuberskin.L","BRR",0.301
"3088","SCTuberskin","L","SCTuberskin.L","BRR",0.347
"3089","SCTuberskin","L","SCTuberskin.L","BRR",0.314
"3090","SCTuberskin","L","SCTuberskin.L","BRR",0.326
"3091","SCTuberskin","L","SCTuberskin.L","BRR",0.391
"3092","SCTuberskin","L","SCTuberskin.L","BRR",0.341
"3093","SCTuberskin","L","SCTuberskin.L","BRR",0.454
"3094","SCTuberskin","L","SCTuberskin.L","BRR",0.3
"3095","SCTuberskin","L","SCTuberskin.L","BRR",0.309
"3096","SCTuberskin","L","SCTuberskin.L","BRR",0.409
"3097","SCTuberskin","L","SCTuberskin.L","BRR",0.26
"3098","SCTuberskin","L","SCTuberskin.L","BRR",0.395
"3099","SCTuberskin","L","SCTuberskin.L","BRR",0.358
"3100","SCTuberskin","L","SCTuberskin.L","BRR",0.333
"3101","SCTuberskin","L","SCTuberskin.L","GBLUP",0.326
"3102","SCTuberskin","L","SCTuberskin.L","GBLUP",0.275
"3103","SCTuberskin","L","SCTuberskin.L","GBLUP",0.238
"3104","SCTuberskin","L","SCTuberskin.L","GBLUP",0.421
"3105","SCTuberskin","L","SCTuberskin.L","GBLUP",0.52
"3106","SCTuberskin","L","SCTuberskin.L","GBLUP",0.496
"3107","SCTuberskin","L","SCTuberskin.L","GBLUP",0.345
"3108","SCTuberskin","L","SCTuberskin.L","GBLUP",0.351
"3109","SCTuberskin","L","SCTuberskin.L","GBLUP",0.299
"3110","SCTuberskin","L","SCTuberskin.L","GBLUP",0.472
"3111","SCTuberskin","L","SCTuberskin.L","GBLUP",0.382
"3112","SCTuberskin","L","SCTuberskin.L","GBLUP",0.422
"3113","SCTuberskin","L","SCTuberskin.L","GBLUP",0.323
"3114","SCTuberskin","L","SCTuberskin.L","GBLUP",0.239
"3115","SCTuberskin","L","SCTuberskin.L","GBLUP",0.457
"3116","SCTuberskin","L","SCTuberskin.L","GBLUP",0.45
"3117","SCTuberskin","L","SCTuberskin.L","GBLUP",0.375
"3118","SCTuberskin","L","SCTuberskin.L","GBLUP",0.125
"3119","SCTuberskin","L","SCTuberskin.L","GBLUP",0.351
"3120","SCTuberskin","L","SCTuberskin.L","GBLUP",0.366
"3121","SCTuberskin","L","SCTuberskin.L","GBLUP",0.29
"3122","SCTuberskin","L","SCTuberskin.L","GBLUP",0.382
"3123","SCTuberskin","L","SCTuberskin.L","GBLUP",0.414
"3124","SCTuberskin","L","SCTuberskin.L","GBLUP",0.213
"3125","SCTuberskin","L","SCTuberskin.L","GBLUP",0.351
"3126","SCTuberskin","L","SCTuberskin.L","RKHS",0.374
"3127","SCTuberskin","L","SCTuberskin.L","RKHS",0.376
"3128","SCTuberskin","L","SCTuberskin.L","RKHS",0.32
"3129","SCTuberskin","L","SCTuberskin.L","RKHS",0.42
"3130","SCTuberskin","L","SCTuberskin.L","RKHS",0.316
"3131","SCTuberskin","L","SCTuberskin.L","RKHS",0.388
"3132","SCTuberskin","L","SCTuberskin.L","RKHS",0.469
"3133","SCTuberskin","L","SCTuberskin.L","RKHS",0.256
"3134","SCTuberskin","L","SCTuberskin.L","RKHS",0.303
"3135","SCTuberskin","L","SCTuberskin.L","RKHS",0.389
"3136","SCTuberskin","L","SCTuberskin.L","RKHS",0.373
"3137","SCTuberskin","L","SCTuberskin.L","RKHS",0.314
"3138","SCTuberskin","L","SCTuberskin.L","RKHS",0.197
"3139","SCTuberskin","L","SCTuberskin.L","RKHS",0.489
"3140","SCTuberskin","L","SCTuberskin.L","RKHS",0.536
"3141","SCTuberskin","L","SCTuberskin.L","RKHS",0.289
"3142","SCTuberskin","L","SCTuberskin.L","RKHS",0.191
"3143","SCTuberskin","L","SCTuberskin.L","RKHS",0.406
"3144","SCTuberskin","L","SCTuberskin.L","RKHS",0.374
"3145","SCTuberskin","L","SCTuberskin.L","RKHS",0.515
"3146","SCTuberskin","L","SCTuberskin.L","RKHS",0.278
"3147","SCTuberskin","L","SCTuberskin.L","RKHS",0.392
"3148","SCTuberskin","L","SCTuberskin.L","RKHS",0.441
"3149","SCTuberskin","L","SCTuberskin.L","RKHS",0.302
"3150","SCTuberskin","L","SCTuberskin.L","RKHS",0.307
"3151","StemC","C","StemC.C","BA",0.795
"3152","StemC","C","StemC.C","BA",0.612
"3153","StemC","C","StemC.C","BA",0.515
"3154","StemC","C","StemC.C","BA",0.725
"3155","StemC","C","StemC.C","BA",0.636
"3156","StemC","C","StemC.C","BA",0.617
"3157","StemC","C","StemC.C","BA",0.597
"3158","StemC","C","StemC.C","BA",0.664
"3159","StemC","C","StemC.C","BA",0.75
"3160","StemC","C","StemC.C","BA",0.601
"3161","StemC","C","StemC.C","BA",0.656
"3162","StemC","C","StemC.C","BA",0.677
"3163","StemC","C","StemC.C","BA",0.596
"3164","StemC","C","StemC.C","BA",0.76
"3165","StemC","C","StemC.C","BA",0.605
"3166","StemC","C","StemC.C","BA",0.657
"3167","StemC","C","StemC.C","BA",0.652
"3168","StemC","C","StemC.C","BA",0.586
"3169","StemC","C","StemC.C","BA",0.719
"3170","StemC","C","StemC.C","BA",0.71
"3171","StemC","C","StemC.C","BA",0.675
"3172","StemC","C","StemC.C","BA",0.611
"3173","StemC","C","StemC.C","BA",0.582
"3174","StemC","C","StemC.C","BA",0.744
"3175","StemC","C","StemC.C","BA",0.631
"3176","StemC","C","StemC.C","BB",0.71
"3177","StemC","C","StemC.C","BB",0.666
"3178","StemC","C","StemC.C","BB",0.643
"3179","StemC","C","StemC.C","BB",0.68
"3180","StemC","C","StemC.C","BB",0.637
"3181","StemC","C","StemC.C","BB",0.658
"3182","StemC","C","StemC.C","BB",0.706
"3183","StemC","C","StemC.C","BB",0.657
"3184","StemC","C","StemC.C","BB",0.65
"3185","StemC","C","StemC.C","BB",0.689
"3186","StemC","C","StemC.C","BB",0.694
"3187","StemC","C","StemC.C","BB",0.704
"3188","StemC","C","StemC.C","BB",0.58
"3189","StemC","C","StemC.C","BB",0.628
"3190","StemC","C","StemC.C","BB",0.732
"3191","StemC","C","StemC.C","BB",0.625
"3192","StemC","C","StemC.C","BB",0.701
"3193","StemC","C","StemC.C","BB",0.571
"3194","StemC","C","StemC.C","BB",0.666
"3195","StemC","C","StemC.C","BB",0.718
"3196","StemC","C","StemC.C","BB",0.641
"3197","StemC","C","StemC.C","BB",0.636
"3198","StemC","C","StemC.C","BB",0.636
"3199","StemC","C","StemC.C","BB",0.637
"3200","StemC","C","StemC.C","BB",0.716
"3201","StemC","C","StemC.C","BC",0.707
"3202","StemC","C","StemC.C","BC",0.721
"3203","StemC","C","StemC.C","BC",0.62
"3204","StemC","C","StemC.C","BC",0.563
"3205","StemC","C","StemC.C","BC",0.666
"3206","StemC","C","StemC.C","BC",0.576
"3207","StemC","C","StemC.C","BC",0.687
"3208","StemC","C","StemC.C","BC",0.785
"3209","StemC","C","StemC.C","BC",0.626
"3210","StemC","C","StemC.C","BC",0.608
"3211","StemC","C","StemC.C","BC",0.655
"3212","StemC","C","StemC.C","BC",0.642
"3213","StemC","C","StemC.C","BC",0.742
"3214","StemC","C","StemC.C","BC",0.558
"3215","StemC","C","StemC.C","BC",0.681
"3216","StemC","C","StemC.C","BC",0.636
"3217","StemC","C","StemC.C","BC",0.678
"3218","StemC","C","StemC.C","BC",0.737
"3219","StemC","C","StemC.C","BC",0.646
"3220","StemC","C","StemC.C","BC",0.605
"3221","StemC","C","StemC.C","BC",0.687
"3222","StemC","C","StemC.C","BC",0.638
"3223","StemC","C","StemC.C","BC",0.632
"3224","StemC","C","StemC.C","BC",0.698
"3225","StemC","C","StemC.C","BC",0.708
"3226","StemC","C","StemC.C","BL",0.523
"3227","StemC","C","StemC.C","BL",0.62
"3228","StemC","C","StemC.C","BL",0.734
"3229","StemC","C","StemC.C","BL",0.697
"3230","StemC","C","StemC.C","BL",0.687
"3231","StemC","C","StemC.C","BL",0.69
"3232","StemC","C","StemC.C","BL",0.652
"3233","StemC","C","StemC.C","BL",0.535
"3234","StemC","C","StemC.C","BL",0.695
"3235","StemC","C","StemC.C","BL",0.715
"3236","StemC","C","StemC.C","BL",0.663
"3237","StemC","C","StemC.C","BL",0.527
"3238","StemC","C","StemC.C","BL",0.729
"3239","StemC","C","StemC.C","BL",0.7
"3240","StemC","C","StemC.C","BL",0.66
"3241","StemC","C","StemC.C","BL",0.58
"3242","StemC","C","StemC.C","BL",0.65
"3243","StemC","C","StemC.C","BL",0.717
"3244","StemC","C","StemC.C","BL",0.658
"3245","StemC","C","StemC.C","BL",0.678
"3246","StemC","C","StemC.C","BL",0.685
"3247","StemC","C","StemC.C","BL",0.63
"3248","StemC","C","StemC.C","BL",0.571
"3249","StemC","C","StemC.C","BL",0.67
"3250","StemC","C","StemC.C","BL",0.774
"3251","StemC","C","StemC.C","BRR",0.672
"3252","StemC","C","StemC.C","BRR",0.59
"3253","StemC","C","StemC.C","BRR",0.629
"3254","StemC","C","StemC.C","BRR",0.7
"3255","StemC","C","StemC.C","BRR",0.56
"3256","StemC","C","StemC.C","BRR",0.611
"3257","StemC","C","StemC.C","BRR",0.661
"3258","StemC","C","StemC.C","BRR",0.739
"3259","StemC","C","StemC.C","BRR",0.667
"3260","StemC","C","StemC.C","BRR",0.552
"3261","StemC","C","StemC.C","BRR",0.455
"3262","StemC","C","StemC.C","BRR",0.759
"3263","StemC","C","StemC.C","BRR",0.692
"3264","StemC","C","StemC.C","BRR",0.76
"3265","StemC","C","StemC.C","BRR",0.666
"3266","StemC","C","StemC.C","BRR",0.722
"3267","StemC","C","StemC.C","BRR",0.712
"3268","StemC","C","StemC.C","BRR",0.667
"3269","StemC","C","StemC.C","BRR",0.58
"3270","StemC","C","StemC.C","BRR",0.469
"3271","StemC","C","StemC.C","BRR",0.58
"3272","StemC","C","StemC.C","BRR",0.641
"3273","StemC","C","StemC.C","BRR",0.734
"3274","StemC","C","StemC.C","BRR",0.676
"3275","StemC","C","StemC.C","BRR",0.725
"3276","StemC","C","StemC.C","GBLUP",0.68
"3277","StemC","C","StemC.C","GBLUP",0.585
"3278","StemC","C","StemC.C","GBLUP",0.669
"3279","StemC","C","StemC.C","GBLUP",0.688
"3280","StemC","C","StemC.C","GBLUP",0.713
"3281","StemC","C","StemC.C","GBLUP",0.671
"3282","StemC","C","StemC.C","GBLUP",0.603
"3283","StemC","C","StemC.C","GBLUP",0.698
"3284","StemC","C","StemC.C","GBLUP",0.689
"3285","StemC","C","StemC.C","GBLUP",0.657
"3286","StemC","C","StemC.C","GBLUP",0.604
"3287","StemC","C","StemC.C","GBLUP",0.677
"3288","StemC","C","StemC.C","GBLUP",0.744
"3289","StemC","C","StemC.C","GBLUP",0.628
"3290","StemC","C","StemC.C","GBLUP",0.642
"3291","StemC","C","StemC.C","GBLUP",0.562
